customer_id,period,spend,txns,eligible_spend,cashback,segment,region,group,tenure_months,post,treat
163,pre,304.93,6.0,66.39,0.0,Mainstream,Northeast,treatment,21,0,1
163,post,370.75,4.0,50.78,1.52,Mainstream,Northeast,treatment,21,1,1
164,pre,1616.48,42.0,411.65999999999997,0.0,Digital Native,West,treatment,13,0,1
164,post,2237.66,43.0,699.7,20.98,Digital Native,West,treatment,13,1,1
165,pre,168.82999999999998,6.0,20.42,0.0,Dormant Reactivation,Southwest,control,55,0,0
165,post,232.22,6.0,0.0,0.0,Dormant Reactivation,Southwest,control,55,1,0
166,pre,545.53,12.0,16.56,0.0,Mainstream,Midwest,treatment,95,0,1
166,post,914.79,21.0,225.84,6.78,Mainstream,Midwest,treatment,95,1,1
167,pre,236.8,7.0,20.83,0.0,Dormant Reactivation,Northeast,treatment,64,0,1
167,post,414.22,13.0,70.37,2.12,Dormant Reactivation,Northeast,treatment,64,1,1
168,pre,562.85,7.0,72.46000000000001,0.0,Mainstream,West,treatment,57,0,1
168,post,566.01,10.0,102.65,3.08,Mainstream,West,treatment,57,1,1
169,pre,31.62,1.0,0.0,0.0,Budget Occasional,Southeast,control,78,0,0
169,post,264.98,10.0,44.61,0.0,Budget Occasional,Southeast,control,78,1,0
170,pre,483.02,13.0,236.63,0.0,Digital Native,Midwest,treatment,77,0,1
170,post,1096.13,15.0,229.48,6.890000000000001,Digital Native,Midwest,treatment,77,1,1
171,pre,273.95,11.0,48.96,0.0,Budget Occasional,West,treatment,120,0,1
171,post,306.58,7.0,48.589999999999996,1.46,Budget Occasional,West,treatment,120,1,1
172,pre,1579.9,27.0,144.81,0.0,Mainstream,Southeast,treatment,87,0,1
172,post,1652.27,30.0,151.44,4.54,Mainstream,Southeast,treatment,87,1,1
173,pre,14.95,1.0,0.0,0.0,Dormant Reactivation,Southwest,treatment,67,0,1
173,post,86.56,3.0,29.95,0.9,Dormant Reactivation,Southwest,treatment,67,1,1
174,pre,53.15,1.0,0.0,0.0,Budget Occasional,Southwest,control,10,0,0
174,post,103.04,2.0,0.0,0.0,Budget Occasional,Southwest,control,10,1,0
175,pre,1718.18,17.0,449.87,0.0,Affluent Frequent,Midwest,control,37,0,0
175,post,1559.57,16.0,421.38,0.0,Affluent Frequent,Midwest,control,37,1,0
176,pre,982.39,28.0,243.57999999999998,0.0,Digital Native,Southeast,treatment,26,0,1
176,post,894.75,29.0,316.49,9.49,Digital Native,Southeast,treatment,26,1,1
177,pre,1449.4,23.0,199.02,0.0,Mainstream,Southeast,control,28,0,0
177,post,2371.01,37.0,227.57,0.0,Mainstream,Southeast,control,28,1,0
178,pre,3956.9,41.0,621.68,0.0,Affluent Frequent,Northeast,control,108,0,0
178,post,3770.03,35.0,831.79,0.0,Affluent Frequent,Northeast,control,108,1,0
179,pre,2306.11,42.0,337.64,0.0,Mainstream,Midwest,treatment,60,0,1
179,post,1804.4,41.0,575.05,17.27,Mainstream,Midwest,treatment,60,1,1
180,pre,1671.78,18.0,113.65,0.0,Mainstream,West,treatment,85,0,1
180,post,787.55,17.0,67.84,2.04,Mainstream,West,treatment,85,1,1
181,pre,44.629999999999995,2.0,0.0,0.0,Budget Occasional,Southwest,treatment,90,0,1
181,post,96.78,3.0,36.77,1.1,Budget Occasional,Southwest,treatment,90,1,1
182,pre,1995.1299999999999,18.0,495.65999999999997,0.0,Affluent Frequent,West,control,64,0,0
182,post,1306.23,13.0,180.55,0.0,Affluent Frequent,West,control,64,1,0
183,pre,63.86,2.0,32.26,0.0,Dormant Reactivation,Southeast,treatment,75,0,1
183,post,112.50999999999999,3.0,0.0,0.0,Dormant Reactivation,Southeast,treatment,75,1,1
184,pre,1189.42,18.0,169.06,0.0,Mainstream,West,control,65,0,0
184,post,1305.31,21.0,293.76,0.0,Mainstream,West,control,65,1,0
185,pre,2319.98,62.0,454.86,0.0,Digital Native,Midwest,treatment,95,0,1
185,post,2316.58,60.0,836.75,25.09,Digital Native,Midwest,treatment,95,1,1
186,pre,4162.54,37.0,898.42,0.0,Affluent Frequent,West,treatment,14,0,1
186,post,4480.13,41.0,889.62,26.7,Affluent Frequent,West,treatment,14,1,1
187,pre,356.28999999999996,12.0,257.31,0.0,Digital Native,Midwest,treatment,20,0,1
187,post,693.35,17.0,144.87,4.35,Digital Native,Midwest,treatment,20,1,1
188,pre,3253.32,56.0,398.36,0.0,Mainstream,Northeast,treatment,102,0,1
188,post,4272.2699999999995,58.0,561.08,16.830000000000002,Mainstream,Northeast,treatment,102,1,1
189,pre,286.33,5.0,28.1,0.0,Dormant Reactivation,Northeast,treatment,111,0,1
189,post,502.90999999999997,10.0,70.03,2.1,Dormant Reactivation,Northeast,treatment,111,1,1
190,pre,894.17,15.0,64.39000000000001,0.0,Mainstream,West,treatment,4,0,1
190,post,1221.82,13.0,310.29,9.31,Mainstream,West,treatment,4,1,1
191,pre,753.8299999999999,22.0,328.58,0.0,Digital Native,Northeast,treatment,85,0,1
191,post,558.8100000000001,16.0,131.16,3.94,Digital Native,Northeast,treatment,85,1,1
192,pre,367.26,11.0,50.24,0.0,Budget Occasional,West,treatment,69,0,1
192,post,443.51,13.0,159.8,4.79,Budget Occasional,West,treatment,69,1,1
193,pre,304.28,9.0,28.71,0.0,Budget Occasional,West,control,88,0,0
193,post,402.25,14.0,160.67000000000002,0.0,Budget Occasional,West,control,88,1,0
194,pre,298.04,6.0,9.45,0.0,Budget Occasional,Southeast,treatment,41,0,1
194,post,113.28999999999999,5.0,18.58,0.56,Budget Occasional,Southeast,treatment,41,1,1
195,pre,570.91,13.0,78.28,0.0,Digital Native,Southeast,treatment,58,0,1
195,post,734.5,25.0,173.67,5.22,Digital Native,Southeast,treatment,58,1,1
196,pre,896.96,21.0,263.03,0.0,Digital Native,Midwest,control,10,0,0
196,post,911.46,22.0,197.78,0.0,Digital Native,Midwest,control,10,1,0
197,pre,649.0600000000001,18.0,108.71,0.0,Budget Occasional,West,treatment,115,0,1
197,post,780.32,25.0,137.18,4.11,Budget Occasional,West,treatment,115,1,1
198,pre,841.82,14.0,94.41,0.0,Mainstream,Midwest,control,95,0,0
198,post,442.01,7.0,96.73,0.0,Mainstream,Midwest,control,95,1,0
199,pre,450.84,15.0,114.99000000000001,0.0,Budget Occasional,West,control,55,0,0
199,post,1534.17,19.0,0.0,0.0,Budget Occasional,West,control,55,1,0
200,pre,1373.83,26.0,260.71,0.0,Digital Native,West,treatment,54,0,1
200,post,1040.38,30.0,360.66,10.799999999999999,Digital Native,West,treatment,54,1,1
201,pre,581.66,11.0,28.74,0.0,Dormant Reactivation,Southwest,treatment,108,0,1
201,post,214.57,8.0,0.0,0.0,Dormant Reactivation,Southwest,treatment,108,1,1
202,pre,995.05,22.0,39.94,0.0,Budget Occasional,West,treatment,33,0,1
202,post,487.57,12.0,59.05,1.78,Budget Occasional,West,treatment,33,1,1
203,pre,1152.92,14.0,177.8,0.0,Affluent Frequent,Southeast,control,15,0,0
203,post,1122.81,12.0,117.01,0.0,Affluent Frequent,Southeast,control,15,1,0
204,pre,6593.91,65.0,915.2,0.0,Affluent Frequent,Midwest,control,8,0,0
204,post,4912.81,45.0,693.29,0.0,Affluent Frequent,Midwest,control,8,1,0
205,pre,418.97,14.0,30.66,0.0,Budget Occasional,Southeast,control,10,0,0
205,post,433.46,12.0,126.41,0.0,Budget Occasional,Southeast,control,10,1,0
206,pre,1274.6,25.0,287.79,0.0,Mainstream,Southwest,control,10,0,0
206,post,757.98,15.0,136.4,0.0,Mainstream,Southwest,control,10,1,0
207,pre,300.21000000000004,5.0,53.98,0.0,Dormant Reactivation,Northeast,control,102,0,0
207,post,303.43,7.0,0.0,0.0,Dormant Reactivation,Northeast,control,102,1,0
208,pre,90.32000000000001,3.0,28.56,0.0,Dormant Reactivation,West,treatment,4,0,1
208,post,50.89,2.0,9.5,0.28,Dormant Reactivation,West,treatment,4,1,1
209,pre,1261.53,19.0,376.86,0.0,Mainstream,Midwest,control,91,0,0
209,post,738.75,15.0,65.91,0.0,Mainstream,Midwest,control,91,1,0
210,pre,1745.57,24.0,127.8,0.0,Mainstream,Northeast,control,16,0,0
210,post,1938.4199999999998,33.0,493.13,0.0,Mainstream,Northeast,control,16,1,0
211,pre,1657.78,17.0,81.17,0.0,Mainstream,Northeast,control,15,0,0
211,post,1151.16,23.0,200.41,0.0,Mainstream,Northeast,control,15,1,0
212,pre,2239.81,57.0,728.34,0.0,Digital Native,West,control,33,0,0
212,post,2916.33,52.0,545.13,0.0,Digital Native,West,control,33,1,0
213,pre,5695.93,59.0,1491.44,0.0,Affluent Frequent,West,treatment,82,0,1
213,post,7480.06,65.0,1175.96,35.28,Affluent Frequent,West,treatment,82,1,1
214,pre,377.93,9.0,77.36,0.0,Mainstream,Southwest,treatment,44,0,1
214,post,493.55,12.0,56.97,1.71,Mainstream,Southwest,treatment,44,1,1
215,pre,728.52,22.0,321.76,0.0,Digital Native,Northeast,control,83,0,0
215,post,1073.06,21.0,338.65,0.0,Digital Native,Northeast,control,83,1,0
216,pre,2376.07,17.0,249.59,0.0,Affluent Frequent,Southeast,treatment,103,0,1
216,post,2296.93,18.0,242.49,7.27,Affluent Frequent,Southeast,treatment,103,1,1
217,pre,427.03999999999996,10.0,53.739999999999995,0.0,Budget Occasional,Northeast,treatment,114,0,1
217,post,558.4300000000001,17.0,58.27,1.74,Budget Occasional,Northeast,treatment,114,1,1
218,pre,1755.14,28.0,191.18,0.0,Mainstream,Midwest,control,64,0,0
218,post,1365.0900000000001,20.0,60.24,0.0,Mainstream,Midwest,control,64,1,0
219,pre,529.56,12.0,41.87,0.0,Dormant Reactivation,Northeast,treatment,50,0,1
219,post,292.32,3.0,0.0,0.0,Dormant Reactivation,Northeast,treatment,50,1,1
220,pre,1927.53,20.0,0.0,0.0,Mainstream,Southwest,control,5,0,0
220,post,1021.63,20.0,149.53,0.0,Mainstream,Southwest,control,5,1,0
221,pre,696.6800000000001,17.0,75.73,0.0,Budget Occasional,Southwest,treatment,97,0,1
221,post,795.8,19.0,113.44,3.4,Budget Occasional,Southwest,treatment,97,1,1
222,pre,976.15,13.0,200.52,0.0,Affluent Frequent,Southeast,treatment,29,0,1
222,post,2083.27,26.0,339.71,10.19,Affluent Frequent,Southeast,treatment,29,1,1
223,pre,110.27,6.0,26.65,0.0,Budget Occasional,Southeast,treatment,44,0,1
223,post,764.29,10.0,25.28,0.76,Budget Occasional,Southeast,treatment,44,1,1
224,pre,685.8,16.0,98.86000000000001,0.0,Budget Occasional,West,treatment,15,0,1
224,post,462.6,14.0,26.65,0.8,Budget Occasional,West,treatment,15,1,1
225,pre,1334.03,17.0,233.37,0.0,Mainstream,Southeast,control,82,0,0
225,post,361.45,9.0,107.45,0.0,Mainstream,Southeast,control,82,1,0
226,pre,682.18,10.0,96.23,0.0,Mainstream,West,treatment,31,0,1
226,post,1365.19,25.0,223.52,6.7,Mainstream,West,treatment,31,1,1
227,pre,4971.95,80.0,838.46,0.0,Mainstream,Northeast,control,93,0,0
227,post,6139.73,93.0,918.66,0.0,Mainstream,Northeast,control,93,1,0
228,pre,214.16,5.0,0.0,0.0,Dormant Reactivation,Southeast,control,84,0,0
228,post,239.57,8.0,36.03,0.0,Dormant Reactivation,Southeast,control,84,1,0
229,pre,3574.1400000000003,22.0,336.57,0.0,Affluent Frequent,West,treatment,62,0,1
229,post,1608.39,23.0,716.66,21.490000000000002,Affluent Frequent,West,treatment,62,1,1
230,pre,200.03,4.0,0.0,0.0,Budget Occasional,West,control,80,0,0
230,post,112.57000000000001,4.0,0.0,0.0,Budget Occasional,West,control,80,1,0
231,pre,879.42,12.0,98.74,0.0,Mainstream,Northeast,control,49,0,0
231,post,937.51,15.0,66.75,0.0,Mainstream,Northeast,control,49,1,0
232,pre,325.75,13.0,72.45,0.0,Budget Occasional,Northeast,treatment,27,0,1
232,post,405.58000000000004,12.0,81.72,2.44,Budget Occasional,Northeast,treatment,27,1,1
233,pre,2716.73,44.0,199.67,0.0,Mainstream,Southeast,control,37,0,0
233,post,2386.2,45.0,447.39,0.0,Mainstream,Southeast,control,37,1,0
234,pre,93.35,3.0,0.0,0.0,Budget Occasional,Southeast,treatment,106,0,1
234,post,99.1,2.0,77.97,2.34,Budget Occasional,Southeast,treatment,106,1,1
235,pre,122.94999999999999,4.0,0.0,0.0,Budget Occasional,Southwest,control,31,0,0
235,post,254.81,10.0,0.0,0.0,Budget Occasional,Southwest,control,31,1,0
236,pre,677.9,19.0,92.77000000000001,0.0,Budget Occasional,Southwest,control,81,0,0
236,post,708.64,22.0,15.26,0.0,Budget Occasional,Southwest,control,81,1,0
237,pre,2609.98,25.0,463.35,0.0,Affluent Frequent,Northeast,control,112,0,0
237,post,2559.2,26.0,354.61,0.0,Affluent Frequent,Northeast,control,112,1,0
238,pre,5443.05,51.0,930.98,0.0,Affluent Frequent,Northeast,control,93,0,0
238,post,4301.32,35.0,612.46,0.0,Affluent Frequent,Northeast,control,93,1,0
239,pre,1511.83,16.0,171.72,0.0,Mainstream,West,control,93,0,0
239,post,1053.92,19.0,0.0,0.0,Mainstream,West,control,93,1,0
240,pre,4004.63,35.0,1080.93,0.0,Affluent Frequent,Northeast,treatment,18,0,1
240,post,3196.93,33.0,673.79,20.22,Affluent Frequent,Northeast,treatment,18,1,1
241,pre,782.52,13.0,70.45,0.0,Mainstream,Midwest,control,52,0,0
241,post,798.06,18.0,138.59,0.0,Mainstream,Midwest,control,52,1,0
242,pre,372.17,12.0,83.38,0.0,Budget Occasional,Midwest,treatment,17,0,1
242,post,201.99,8.0,33.59,1.01,Budget Occasional,Midwest,treatment,17,1,1
243,pre,955.24,12.0,233.54,0.0,Mainstream,West,control,55,0,0
243,post,659.66,10.0,141.25,0.0,Mainstream,West,control,55,1,0
244,pre,462.64,19.0,51.92,0.0,Budget Occasional,Southwest,control,61,0,0
244,post,790.37,21.0,141.92000000000002,0.0,Budget Occasional,Southwest,control,61,1,0
245,pre,815.1,22.0,68.36,0.0,Budget Occasional,West,treatment,10,0,1
245,post,834.74,18.0,107.06,3.21,Budget Occasional,West,treatment,10,1,1
246,pre,1182.11,15.0,210.75,0.0,Mainstream,Northeast,treatment,57,0,1
246,post,853.7,14.0,16.61,0.5,Mainstream,Northeast,treatment,57,1,1
247,pre,1544.91,30.0,529.81,0.0,Mainstream,West,control,101,0,0
247,post,2749.64,33.0,217.25,0.0,Mainstream,West,control,101,1,0
248,pre,1733.51,43.0,573.05,0.0,Digital Native,West,control,7,0,0
248,post,1867.82,36.0,326.31,0.0,Digital Native,West,control,7,1,0
249,pre,2953.33,19.0,250.47000000000003,0.0,Affluent Frequent,Midwest,control,109,0,0
249,post,1599.72,19.0,447.69,0.0,Affluent Frequent,Midwest,control,109,1,0
250,pre,432.71,6.0,0.0,0.0,Mainstream,Midwest,treatment,40,0,1
250,post,269.53999999999996,8.0,110.06,3.31,Mainstream,Midwest,treatment,40,1,1
251,pre,2475.9900000000002,52.0,641.88,0.0,Digital Native,Northeast,control,60,0,0
251,post,2563.79,63.0,623.24,0.0,Digital Native,Northeast,control,60,1,0
252,pre,1767.79,25.0,179.09,0.0,Mainstream,Midwest,treatment,26,0,1
252,post,1201.4,20.0,74.44,2.2399999999999998,Mainstream,Midwest,treatment,26,1,1
253,pre,561.8,16.0,144.82999999999998,0.0,Digital Native,West,treatment,3,0,1
253,post,1344.97,27.0,195.77,5.87,Digital Native,West,treatment,3,1,1
254,pre,1487.18,26.0,365.85,0.0,Mainstream,Northeast,control,45,0,0
254,post,2212.34,21.0,201.77999999999997,0.0,Mainstream,Northeast,control,45,1,0
255,pre,407.59,13.0,41.41,0.0,Budget Occasional,Northeast,control,36,0,0
255,post,541.63,11.0,61.71,0.0,Budget Occasional,Northeast,control,36,1,0
256,pre,1865.64,42.0,461.01,0.0,Digital Native,Northeast,control,54,0,0
256,post,2241.25,49.0,431.37,0.0,Digital Native,Northeast,control,54,1,0
257,pre,1050.21,13.0,89.82,0.0,Mainstream,West,treatment,109,0,1
257,post,500.33000000000004,10.0,116.38,3.49,Mainstream,West,treatment,109,1,1
258,pre,563.04,11.0,130.2,0.0,Mainstream,West,control,19,0,0
258,post,1352.28,22.0,307.34999999999997,0.0,Mainstream,West,control,19,1,0
259,pre,2367.91,47.0,431.71000000000004,0.0,Digital Native,West,treatment,102,0,1
259,post,2610.43,58.0,538.83,16.169999999999998,Digital Native,West,treatment,102,1,1
260,pre,138.67,6.0,36.78,0.0,Dormant Reactivation,Southeast,treatment,103,0,1
260,post,432.52,6.0,20.11,0.6,Dormant Reactivation,Southeast,treatment,103,1,1
261,pre,2018.06,42.0,305.81,0.0,Digital Native,Southeast,control,64,0,0
261,post,1879.33,52.0,730.16,0.0,Digital Native,Southeast,control,64,1,0
262,pre,2181.39,33.0,182.95,0.0,Mainstream,Midwest,treatment,101,0,1
262,post,1581.84,35.0,281.4,8.43,Mainstream,Midwest,treatment,101,1,1
263,pre,336.23,7.0,125.22,0.0,Mainstream,Midwest,treatment,112,0,1
263,post,575.1,9.0,20.52,0.62,Mainstream,Midwest,treatment,112,1,1
264,pre,2620.7599999999998,48.0,283.06,0.0,Mainstream,Southwest,treatment,9,0,1
264,post,2286.2400000000002,46.0,525.72,15.780000000000001,Mainstream,Southwest,treatment,9,1,1
265,pre,1856.57,31.0,229.88,0.0,Mainstream,Southeast,control,24,0,0
265,post,1476.72,21.0,108.97,0.0,Mainstream,Southeast,control,24,1,0
266,pre,457.49,17.0,0.0,0.0,Budget Occasional,Northeast,treatment,8,0,1
266,post,708.92,19.0,82.15,2.47,Budget Occasional,Northeast,treatment,8,1,1
267,pre,4723.09,50.0,1234.62,0.0,Affluent Frequent,Northeast,control,55,0,0
267,post,3155.11,29.0,506.4,0.0,Affluent Frequent,Northeast,control,55,1,0
268,pre,377.2,7.0,37.09,0.0,Budget Occasional,Southeast,control,18,0,0
268,post,558.6800000000001,11.0,99.55,0.0,Budget Occasional,Southeast,control,18,1,0
269,pre,1434.01,18.0,167.07999999999998,0.0,Affluent Frequent,Southeast,control,95,0,0
269,post,641.85,9.0,44.49,0.0,Affluent Frequent,Southeast,control,95,1,0
270,pre,1338.8,11.0,279.42,0.0,Affluent Frequent,Southeast,treatment,108,0,1
270,post,1174.51,13.0,135.2,4.0600000000000005,Affluent Frequent,Southeast,treatment,108,1,1
271,pre,1093.8500000000001,15.0,17.92,0.0,Budget Occasional,West,control,64,0,0
271,post,289.02,9.0,20.55,0.0,Budget Occasional,West,control,64,1,0
272,pre,55.25,2.0,0.0,0.0,Dormant Reactivation,Southeast,control,10,0,0
272,post,37.75,2.0,0.0,0.0,Dormant Reactivation,Southeast,control,10,1,0
273,pre,256.47,5.0,14.52,0.0,Budget Occasional,Northeast,treatment,17,0,1
273,post,182.49,5.0,0.0,0.0,Budget Occasional,Northeast,treatment,17,1,1
274,pre,600.04,15.0,92.75,0.0,Budget Occasional,West,control,97,0,0
274,post,719.81,22.0,104.15,0.0,Budget Occasional,West,control,97,1,0
275,pre,1183.34,18.0,245.29000000000002,0.0,Mainstream,Northeast,treatment,47,0,1
275,post,1433.77,29.0,326.11,9.79,Mainstream,Northeast,treatment,47,1,1
276,pre,1754.17,23.0,115.44,0.0,Mainstream,West,control,81,0,0
276,post,1525.36,24.0,203.1,0.0,Mainstream,West,control,81,1,0
277,pre,275.54,4.0,0.0,0.0,Budget Occasional,Southeast,treatment,112,0,1
277,post,47.58,2.0,10.97,0.33,Budget Occasional,Southeast,treatment,112,1,1
278,pre,180.09,6.0,32.57,0.0,Dormant Reactivation,Midwest,control,46,0,0
278,post,334.53,7.0,71.29,0.0,Dormant Reactivation,Midwest,control,46,1,0
279,pre,2992.84,32.0,549.59,0.0,Affluent Frequent,Midwest,treatment,40,0,1
279,post,3680.31,39.0,805.99,24.18,Affluent Frequent,Midwest,treatment,40,1,1
280,pre,79.71000000000001,3.0,21.1,0.0,Budget Occasional,Midwest,control,113,0,0
280,post,129.17000000000002,3.0,0.0,0.0,Budget Occasional,Midwest,control,113,1,0
281,pre,2366.18,47.0,599.61,0.0,Mainstream,West,treatment,88,0,1
281,post,2503.35,46.0,555.66,16.66,Mainstream,West,treatment,88,1,1
282,pre,612.43,11.0,40.83,0.0,Mainstream,Northeast,control,37,0,0
282,post,643.23,9.0,123.89,0.0,Mainstream,Northeast,control,37,1,0
283,pre,187.19,9.0,19.75,0.0,Budget Occasional,Southeast,treatment,62,0,1
283,post,330.32,9.0,76.47,2.29,Budget Occasional,Southeast,treatment,62,1,1
284,pre,1906.47,45.0,421.66,0.0,Digital Native,Midwest,treatment,83,0,1
284,post,1892.78,42.0,515.42,15.450000000000001,Digital Native,Midwest,treatment,83,1,1
285,pre,6445.42,52.0,968.3100000000001,0.0,Affluent Frequent,West,control,72,0,0
285,post,5031.64,58.0,975.56,0.0,Affluent Frequent,West,control,72,1,0
286,pre,2327.55,54.0,525.7,0.0,Digital Native,Midwest,treatment,119,0,1
286,post,2202.21,50.0,506.42,15.2,Digital Native,Midwest,treatment,119,1,1
287,pre,1649.18,28.0,199.32999999999998,0.0,Mainstream,Southeast,treatment,111,0,1
287,post,1407.6299999999999,26.0,492.75,14.77,Mainstream,Southeast,treatment,111,1,1
288,pre,2336.0,34.0,912.63,0.0,Affluent Frequent,Southeast,control,6,0,0
288,post,3786.7400000000002,38.0,996.02,0.0,Affluent Frequent,Southeast,control,6,1,0
289,pre,209.22,8.0,119.25,0.0,Budget Occasional,Southwest,control,9,0,0
289,post,279.44,8.0,0.0,0.0,Budget Occasional,Southwest,control,9,1,0
290,pre,345.46,15.0,101.39,0.0,Digital Native,Southwest,treatment,26,0,1
290,post,623.34,27.0,335.53999999999996,10.07,Digital Native,Southwest,treatment,26,1,1
291,pre,1639.44,46.0,606.84,0.0,Digital Native,Northeast,treatment,61,0,1
291,post,2178.6,47.0,543.72,16.31,Digital Native,Northeast,treatment,61,1,1
292,pre,1653.38,44.0,521.65,0.0,Digital Native,Southwest,control,29,0,0
292,post,2135.19,49.0,236.03,0.0,Digital Native,Southwest,control,29,1,0
293,pre,733.55,17.0,92.1,0.0,Dormant Reactivation,West,control,84,0,0
293,post,902.4200000000001,16.0,100.44,0.0,Dormant Reactivation,West,control,84,1,0
294,pre,410.26,12.0,80.65,0.0,Budget Occasional,Southeast,treatment,108,0,1
294,post,198.25,9.0,37.839999999999996,1.13,Budget Occasional,Southeast,treatment,108,1,1
295,pre,716.08,10.0,118.43,0.0,Mainstream,Northeast,treatment,39,0,1
295,post,514.6800000000001,8.0,68.42,2.05,Mainstream,Northeast,treatment,39,1,1
296,pre,2007.34,42.0,393.77,0.0,Mainstream,Southeast,treatment,106,0,1
296,post,1842.3700000000001,35.0,181.0,5.4399999999999995,Mainstream,Southeast,treatment,106,1,1
297,pre,4895.81,55.0,739.89,0.0,Affluent Frequent,Southwest,treatment,111,0,1
297,post,4309.1,55.0,914.03,27.43,Affluent Frequent,Southwest,treatment,111,1,1
298,pre,1218.82,28.0,185.26,0.0,Mainstream,Midwest,control,19,0,0
298,post,1018.48,20.0,83.53,0.0,Mainstream,Midwest,control,19,1,0
299,pre,556.11,16.0,161.10999999999999,0.0,Digital Native,Midwest,treatment,30,0,1
299,post,553.03,12.0,90.89,2.73,Digital Native,Midwest,treatment,30,1,1
300,pre,299.55,7.0,112.19,0.0,Dormant Reactivation,Northeast,control,33,0,0
300,post,252.38,4.0,0.0,0.0,Dormant Reactivation,Northeast,control,33,1,0
301,pre,506.57000000000005,15.0,0.0,0.0,Budget Occasional,Midwest,control,114,0,0
301,post,675.6899999999999,15.0,16.43,0.0,Budget Occasional,Midwest,control,114,1,0
302,pre,1382.0,30.0,102.1,0.0,Budget Occasional,Northeast,treatment,61,0,1
302,post,1048.78,27.0,104.39,3.13,Budget Occasional,Northeast,treatment,61,1,1
303,pre,153.46,6.0,42.64,0.0,Dormant Reactivation,West,treatment,55,0,1
