txn_date,customer_id,segment,region,test_group,merchant_category,is_eligible_category,period,study_week,amount,cashback_earned
2025-01-13,4142,Affluent Frequent,Southwest,control,OnlineRetail,False,pre,1,133.73,0.0
2025-01-13,2623,Affluent Frequent,Northeast,treatment,Electronics,False,pre,1,124.24,0.0
2025-01-13,2391,Digital Native,Southwest,treatment,Apparel,False,pre,1,51.47,0.0
2025-01-13,305,Affluent Frequent,Northeast,treatment,Apparel,False,pre,1,203.8,0.0
2025-01-13,2097,Digital Native,Midwest,control,Travel,False,pre,1,63.69,0.0
2025-01-13,9013,Mainstream,West,control,Dining,True,pre,1,43.72,0.0
2025-01-13,7855,Digital Native,Midwest,control,OnlineRetail,False,pre,1,36.37,0.0
2025-01-13,8705,Digital Native,Southwest,control,Dining,True,pre,1,19.91,0.0
2025-01-13,2440,Mainstream,Northeast,control,Grocery,False,pre,1,54.88,0.0
2025-01-13,944,Digital Native,West,treatment,OnlineRetail,False,pre,1,20.01,0.0
2025-01-13,7934,Budget Occasional,Southeast,control,OnlineRetail,False,pre,1,32.92,0.0
2025-01-13,3502,Mainstream,Midwest,control,Apparel,False,pre,1,73.61,0.0
2025-01-13,2558,Budget Occasional,Southwest,treatment,Travel,False,pre,1,76.85,0.0
2025-01-13,2744,Affluent Frequent,West,control,Grocery,False,pre,1,57.23,0.0
2025-01-13,8671,Digital Native,Southeast,control,Travel,False,pre,1,157.41,0.0
2025-01-13,1053,Digital Native,Midwest,control,Grocery,False,pre,1,33.02,0.0
2025-01-13,9166,Digital Native,Midwest,control,Grocery,False,pre,1,21.94,0.0
2025-01-13,6016,Digital Native,West,control,Dining,True,pre,1,34.81,0.0
2025-01-13,9357,Digital Native,Northeast,control,Fuel,False,pre,1,30.41,0.0
2025-01-13,7160,Digital Native,Southeast,treatment,Apparel,False,pre,1,37.46,0.0
2025-01-13,3128,Digital Native,West,control,Grocery,False,pre,1,32.33,0.0
2025-01-13,4829,Mainstream,Midwest,treatment,Entertainment,True,pre,1,54.13,0.0
2025-01-13,1832,Affluent Frequent,Southeast,control,Electronics,False,pre,1,40.51,0.0
2025-01-13,7570,Mainstream,Southwest,control,Apparel,False,pre,1,47.06,0.0
2025-01-13,7767,Mainstream,Midwest,treatment,Dining,True,pre,1,21.09,0.0
2025-01-13,890,Affluent Frequent,Midwest,treatment,Fuel,False,pre,1,43.67,0.0
2025-01-13,2220,Digital Native,Northeast,treatment,OnlineRetail,False,pre,1,27.2,0.0
2025-01-13,1965,Mainstream,Southwest,treatment,OnlineRetail,False,pre,1,99.97,0.0
2025-01-13,5886,Budget Occasional,West,control,Entertainment,True,pre,1,22.49,0.0
2025-01-13,9441,Mainstream,Northeast,control,OnlineRetail,False,pre,1,50.65,0.0
2025-01-13,2653,Mainstream,Northeast,treatment,Apparel,False,pre,1,24.43,0.0
2025-01-13,5927,Affluent Frequent,Southwest,control,Grocery,False,pre,1,138.29,0.0
2025-01-13,3281,Affluent Frequent,Midwest,treatment,Apparel,False,pre,1,139.39,0.0
2025-01-13,7139,Mainstream,Southeast,control,Entertainment,True,pre,1,84.85,0.0
2025-01-13,2439,Affluent Frequent,Southeast,control,Grocery,False,pre,1,29.02,0.0
2025-01-13,6725,Mainstream,Northeast,treatment,Apparel,False,pre,1,85.24,0.0
2025-01-13,7754,Affluent Frequent,West,treatment,Dining,True,pre,1,33.17,0.0
2025-01-13,4442,Digital Native,Midwest,control,Apparel,False,pre,1,72.74,0.0
2025-01-13,2258,Mainstream,Southwest,control,Fuel,False,pre,1,27.51,0.0
2025-01-13,3863,Digital Native,West,control,Fuel,False,pre,1,22.4,0.0
2025-01-13,4361,Mainstream,Northeast,control,Apparel,False,pre,1,59.77,0.0
2025-01-14,3206,Mainstream,Northeast,control,Entertainment,True,pre,1,19.27,0.0
2025-01-14,2594,Mainstream,Midwest,control,Dining,True,pre,1,4.78,0.0
2025-01-14,85,Mainstream,Midwest,treatment,Apparel,False,pre,1,90.95,0.0
2025-01-14,610,Mainstream,Southeast,control,Fuel,False,pre,1,28.83,0.0
2025-01-14,6108,Affluent Frequent,Northeast,control,Dining,True,pre,1,28.09,0.0
2025-01-14,3061,Mainstream,Southwest,treatment,Electronics,False,pre,1,192.38,0.0
2025-01-14,2272,Mainstream,Northeast,treatment,OnlineRetail,False,pre,1,49.68,0.0
2025-01-14,3128,Digital Native,West,control,OnlineRetail,False,pre,1,78.83,0.0
2025-01-14,315,Affluent Frequent,Midwest,treatment,Fuel,False,pre,1,26.22,0.0
2025-01-14,6657,Affluent Frequent,Northeast,control,Fuel,False,pre,1,39.13,0.0
2025-01-14,6725,Mainstream,Northeast,treatment,Fuel,False,pre,1,24.82,0.0
2025-01-14,7112,Affluent Frequent,Southeast,treatment,OnlineRetail,False,pre,1,111.76,0.0
2025-01-14,2793,Digital Native,Southeast,control,OnlineRetail,False,pre,1,66.24,0.0
2025-01-14,9353,Mainstream,West,control,Fuel,False,pre,1,16.81,0.0
2025-01-14,9955,Affluent Frequent,Midwest,treatment,Fuel,False,pre,1,62.63,0.0
2025-01-14,447,Budget Occasional,Midwest,control,OnlineRetail,False,pre,1,20.73,0.0
2025-01-14,7080,Digital Native,Southwest,treatment,Grocery,False,pre,1,33.77,0.0
2025-01-14,4962,Affluent Frequent,Southeast,control,Fuel,False,pre,1,98.24,0.0
2025-01-14,3282,Budget Occasional,Midwest,control,Entertainment,True,pre,1,15.19,0.0
2025-01-14,6669,Affluent Frequent,Midwest,control,Dining,True,pre,1,31.14,0.0
2025-01-14,4852,Affluent Frequent,Southeast,treatment,Travel,False,pre,1,144.49,0.0
2025-01-14,4508,Mainstream,Midwest,treatment,Dining,True,pre,1,50.6,0.0
2025-01-14,5418,Digital Native,Southwest,control,Fuel,False,pre,1,25.18,0.0
2025-01-14,1039,Affluent Frequent,Northeast,treatment,Entertainment,True,pre,1,51.95,0.0
2025-01-14,5143,Mainstream,West,treatment,Grocery,False,pre,1,99.73,0.0
2025-01-14,6760,Digital Native,Midwest,treatment,Grocery,False,pre,1,15.79,0.0
2025-01-14,4045,Digital Native,Southeast,treatment,Entertainment,True,pre,1,45.83,0.0
2025-01-14,1277,Mainstream,West,control,Electronics,False,pre,1,105.08,0.0
2025-01-14,4373,Budget Occasional,Midwest,treatment,Grocery,False,pre,1,22.71,0.0
2025-01-14,2568,Mainstream,Northeast,control,Apparel,False,pre,1,77.44,0.0
2025-01-14,9493,Affluent Frequent,Midwest,control,Entertainment,True,pre,1,191.62,0.0
2025-01-14,7447,Affluent Frequent,Northeast,treatment,Entertainment,True,pre,1,28.13,0.0
2025-01-14,2026,Mainstream,West,treatment,Electronics,False,pre,1,111.39,0.0
2025-01-14,8866,Digital Native,West,control,Dining,True,pre,1,9.7,0.0
2025-01-14,9445,Mainstream,Southeast,treatment,Entertainment,True,pre,1,41.92,0.0
2025-01-14,3755,Digital Native,Midwest,control,Fuel,False,pre,1,19.27,0.0
2025-01-14,5810,Mainstream,West,treatment,Grocery,False,pre,1,28.7,0.0
2025-01-14,4248,Digital Native,Northeast,control,OnlineRetail,False,pre,1,107.06,0.0
2025-01-14,2166,Affluent Frequent,Southeast,control,Fuel,False,pre,1,30.19,0.0
2025-01-14,8324,Affluent Frequent,Northeast,control,Entertainment,True,pre,1,151.46,0.0
2025-01-14,7359,Affluent Frequent,Southwest,treatment,Apparel,False,pre,1,36.67,0.0
2025-01-14,4813,Affluent Frequent,Northeast,treatment,Grocery,False,pre,1,85.78,0.0
2025-01-14,2628,Mainstream,Northeast,control,Electronics,False,pre,1,190.78,0.0
2025-01-14,1804,Dormant Reactivation,Southeast,control,Grocery,False,pre,1,32.46,0.0
2025-01-14,3590,Mainstream,Southeast,control,Grocery,False,pre,1,34.58,0.0
2025-01-14,9116,Digital Native,West,control,Grocery,False,pre,1,63.6,0.0
2025-01-14,7610,Digital Native,Southeast,control,Apparel,False,pre,1,70.66,0.0
2025-01-14,5271,Digital Native,Midwest,control,Grocery,False,pre,1,55.65,0.0
2025-01-14,8605,Mainstream,Midwest,treatment,Apparel,False,pre,1,49.27,0.0
2025-01-14,7926,Digital Native,Southwest,control,Electronics,False,pre,1,46.77,0.0
2025-01-14,4136,Mainstream,Midwest,control,Dining,True,pre,1,46.37,0.0
2025-01-14,4089,Mainstream,Northeast,treatment,Entertainment,True,pre,1,27.19,0.0
2025-01-14,5688,Digital Native,Northeast,treatment,Fuel,False,pre,1,20.47,0.0
2025-01-14,5385,Digital Native,Southwest,control,OnlineRetail,False,pre,1,52.21,0.0
2025-01-14,8972,Affluent Frequent,West,control,Fuel,False,pre,1,20.25,0.0
2025-01-14,8094,Mainstream,West,control,Entertainment,True,pre,1,52.61,0.0
2025-01-14,4344,Affluent Frequent,West,treatment,Dining,True,pre,1,61.63,0.0
2025-01-14,2801,Budget Occasional,Midwest,control,OnlineRetail,False,pre,1,18.45,0.0
2025-01-14,3126,Mainstream,West,control,Dining,True,pre,1,49.59,0.0
2025-01-14,7702,Affluent Frequent,Southwest,treatment,Travel,False,pre,1,240.76,0.0
2025-01-14,1221,Affluent Frequent,Northeast,treatment,Apparel,False,pre,1,103.09,0.0
2025-01-14,8189,Affluent Frequent,West,control,Fuel,False,pre,1,27.77,0.0
2025-01-14,5488,Affluent Frequent,West,control,Electronics,False,pre,1,174.47,0.0
2025-01-14,8230,Mainstream,Northeast,control,Fuel,False,pre,1,20.09,0.0
2025-01-14,3071,Budget Occasional,Southeast,control,OnlineRetail,False,pre,1,60.92,0.0
2025-01-14,9589,Budget Occasional,Northeast,control,Apparel,False,pre,1,40.05,0.0
2025-01-14,5901,Mainstream,Midwest,control,Dining,True,pre,1,62.83,0.0
2025-01-14,5171,Digital Native,Northeast,control,OnlineRetail,False,pre,1,30.27,0.0
2025-01-14,4748,Digital Native,Southwest,treatment,Dining,True,pre,1,13.6,0.0
2025-01-14,9147,Affluent Frequent,Northeast,treatment,Fuel,False,pre,1,88.84,0.0
2025-01-14,715,Affluent Frequent,West,treatment,Apparel,False,pre,1,129.35,0.0
2025-01-14,5681,Digital Native,Southeast,control,Entertainment,True,pre,1,24.19,0.0
2025-01-14,1249,Mainstream,Midwest,treatment,Travel,False,pre,1,154.65,0.0
2025-01-14,6016,Digital Native,West,control,Fuel,False,pre,1,19.29,0.0
2025-01-14,1897,Affluent Frequent,Midwest,treatment,Grocery,False,pre,1,21.84,0.0
2025-01-14,5183,Digital Native,Southeast,treatment,Apparel,False,pre,1,26.96,0.0
2025-01-14,6791,Mainstream,Northeast,control,Travel,False,pre,1,193.9,0.0
2025-01-14,2106,Mainstream,Southeast,control,Electronics,False,pre,1,173.65,0.0
2025-01-14,6957,Digital Native,Southeast,control,OnlineRetail,False,pre,1,99.95,0.0
2025-01-14,5337,Mainstream,Southeast,control,Travel,False,pre,1,73.91,0.0
2025-01-14,7769,Digital Native,West,treatment,Electronics,False,pre,1,25.97,0.0
2025-01-14,8266,Affluent Frequent,Southeast,treatment,Entertainment,True,pre,1,108.94,0.0
2025-01-14,5220,Mainstream,Southwest,treatment,Dining,True,pre,1,19.34,0.0
2025-01-14,5333,Mainstream,West,treatment,Apparel,False,pre,1,112.42,0.0
2025-01-14,1660,Mainstream,Northeast,treatment,Grocery,False,pre,1,23.93,0.0
2025-01-14,9155,Mainstream,Southeast,treatment,Electronics,False,pre,1,244.39,0.0
2025-01-14,7835,Affluent Frequent,Midwest,control,Electronics,False,pre,1,108.76,0.0
2025-01-14,5604,Digital Native,Southwest,control,Grocery,False,pre,1,11.71,0.0
2025-01-14,5114,Mainstream,Southeast,control,Electronics,False,pre,1,67.11,0.0
2025-01-14,1026,Affluent Frequent,Southeast,treatment,OnlineRetail,False,pre,1,64.62,0.0
2025-01-14,7948,Affluent Frequent,Midwest,treatment,Grocery,False,pre,1,39.01,0.0
2025-01-14,974,Mainstream,Midwest,control,Entertainment,True,pre,1,29.48,0.0
2025-01-14,685,Budget Occasional,Southeast,control,Apparel,False,pre,1,22.82,0.0
2025-01-14,1982,Affluent Frequent,Northeast,control,Grocery,False,pre,1,29.76,0.0
2025-01-14,4460,Mainstream,Southeast,control,Travel,False,pre,1,270.31,0.0
2025-01-14,5514,Affluent Frequent,Southeast,control,Grocery,False,pre,1,100.05,0.0
2025-01-14,4986,Digital Native,Northeast,treatment,Entertainment,True,pre,1,45.0,0.0
2025-01-14,1229,Affluent Frequent,Northeast,control,Entertainment,True,pre,1,22.82,0.0
2025-01-14,2414,Budget Occasional,Northeast,control,OnlineRetail,False,pre,1,37.66,0.0
2025-01-14,2554,Affluent Frequent,Southeast,control,Travel,False,pre,1,209.6,0.0
2025-01-14,6746,Dormant Reactivation,Northeast,control,Grocery,False,pre,1,40.76,0.0
2025-01-14,1006,Digital Native,Northeast,treatment,Grocery,False,pre,1,33.88,0.0
2025-01-14,5689,Budget Occasional,West,treatment,OnlineRetail,False,pre,1,24.33,0.0
2025-01-14,1983,Affluent Frequent,Northeast,treatment,Grocery,False,pre,1,75.37,0.0
2025-01-14,8674,Affluent Frequent,West,treatment,Entertainment,True,pre,1,178.72,0.0
2025-01-14,3831,Affluent Frequent,West,treatment,Fuel,False,pre,1,83.75,0.0
2025-01-14,4197,Affluent Frequent,West,treatment,OnlineRetail,False,pre,1,41.83,0.0
2025-01-14,9753,Mainstream,Midwest,control,OnlineRetail,False,pre,1,38.28,0.0
2025-01-14,3133,Affluent Frequent,Midwest,treatment,OnlineRetail,False,pre,1,141.15,0.0
2025-01-14,8341,Budget Occasional,Midwest,control,OnlineRetail,False,pre,1,11.2,0.0
2025-01-14,2906,Affluent Frequent,Northeast,control,Electronics,False,pre,1,216.14,0.0
2025-01-14,1269,Affluent Frequent,Northeast,control,Entertainment,True,pre,1,161.54,0.0
2025-01-14,1913,Mainstream,West,treatment,Electronics,False,pre,1,59.38,0.0
2025-01-14,1778,Affluent Frequent,Midwest,treatment,Electronics,False,pre,1,227.6,0.0
2025-01-14,1104,Dormant Reactivation,Southeast,control,Apparel,False,pre,1,37.72,0.0
2025-01-14,4369,Budget Occasional,Midwest,treatment,Fuel,False,pre,1,10.05,0.0
2025-01-14,9115,Affluent Frequent,Northeast,treatment,Dining,True,pre,1,91.61,0.0
2025-01-14,5824,Budget Occasional,Southeast,treatment,OnlineRetail,False,pre,1,52.21,0.0
2025-01-14,7213,Mainstream,Southeast,treatment,Travel,False,pre,1,249.06,0.0
2025-01-14,5905,Mainstream,Northeast,treatment,Grocery,False,pre,1,50.47,0.0
2025-01-14,2618,Mainstream,Southeast,treatment,Fuel,False,pre,1,17.05,0.0
2025-01-14,900,Mainstream,Southeast,control,Entertainment,True,pre,1,56.7,0.0
2025-01-14,9101,Affluent Frequent,Southeast,treatment,Entertainment,True,pre,1,55.68,0.0
2025-01-14,3995,Affluent Frequent,Midwest,control,OnlineRetail,False,pre,1,93.39,0.0
2025-01-14,2310,Affluent Frequent,Southeast,treatment,Apparel,False,pre,1,103.46,0.0
2025-01-14,7979,Dormant Reactivation,West,control,Travel,False,pre,1,180.8,0.0
2025-01-14,9730,Digital Native,Southeast,treatment,Entertainment,True,pre,1,46.68,0.0
2025-01-14,1203,Affluent Frequent,Southeast,control,OnlineRetail,False,pre,1,83.94,0.0
2025-01-14,2176,Affluent Frequent,Southeast,treatment,Grocery,False,pre,1,43.32,0.0
2025-01-14,4361,Mainstream,Northeast,control,Grocery,False,pre,1,40.01,0.0
2025-01-14,370,Affluent Frequent,Northeast,control,Grocery,False,pre,1,110.24,0.0
2025-01-14,3511,Affluent Frequent,Midwest,control,Fuel,False,pre,1,32.89,0.0
2025-01-14,6799,Digital Native,Southeast,treatment,Travel,False,pre,1,150.83,0.0
2025-01-14,3527,Budget Occasional,Southwest,control,OnlineRetail,False,pre,1,32.09,0.0
2025-01-14,2591,Mainstream,Southeast,control,Dining,True,pre,1,68.1,0.0
2025-01-14,2314,Mainstream,Southeast,treatment,Electronics,False,pre,1,88.08,0.0
2025-01-14,5768,Digital Native,Southwest,control,Apparel,False,pre,1,29.9,0.0
2025-01-14,1575,Digital Native,Northeast,treatment,Travel,False,pre,1,214.71,0.0
2025-01-14,9402,Affluent Frequent,West,control,OnlineRetail,False,pre,1,77.97,0.0
2025-01-14,8629,Digital Native,Midwest,treatment,OnlineRetail,False,pre,1,27.79,0.0
2025-01-14,5922,Affluent Frequent,Northeast,control,Travel,False,pre,1,264.0,0.0
2025-01-14,6921,Digital Native,Southeast,treatment,Electronics,False,pre,1,84.59,0.0
2025-01-14,2499,Affluent Frequent,Southwest,treatment,Entertainment,True,pre,1,67.69,0.0
2025-01-14,4187,Digital Native,Southeast,treatment,OnlineRetail,False,pre,1,30.88,0.0
2025-01-14,3442,Digital Native,West,treatment,Dining,True,pre,1,52.8,0.0
2025-01-14,2003,Digital Native,Midwest,control,Fuel,False,pre,1,28.71,0.0
2025-01-14,2339,Mainstream,Southeast,control,OnlineRetail,False,pre,1,84.29,0.0
2025-01-14,2385,Digital Native,Southwest,control,Travel,False,pre,1,229.57,0.0
2025-01-14,6355,Digital Native,Midwest,treatment,Travel,False,pre,1,98.56,0.0
2025-01-14,3371,Digital Native,Northeast,treatment,Grocery,False,pre,1,16.55,0.0
2025-01-14,6933,Affluent Frequent,Southwest,control,Apparel,False,pre,1,30.79,0.0
2025-01-14,6847,Mainstream,West,treatment,Apparel,False,pre,1,65.95,0.0
2025-01-14,5896,Affluent Frequent,Southeast,treatment,Fuel,False,pre,1,51.27,0.0
2025-01-14,669,Affluent Frequent,Southeast,control,Grocery,False,pre,1,33.56,0.0
2025-01-14,6217,Mainstream,Northeast,treatment,Dining,True,pre,1,28.47,0.0
2025-01-14,9368,Affluent Frequent,Northeast,treatment,Dining,True,pre,1,14.72,0.0
2025-01-14,8078,Digital Native,Southwest,control,Dining,True,pre,1,32.33,0.0
2025-01-14,8086,Mainstream,West,treatment,Dining,True,pre,1,36.02,0.0
2025-01-14,1068,Affluent Frequent,West,control,Dining,True,pre,1,123.96,0.0
2025-01-14,7784,Affluent Frequent,Northeast,treatment,Electronics,False,pre,1,173.42,0.0
2025-01-14,7418,Mainstream,Southeast,control,Travel,False,pre,1,445.3,0.0
2025-01-14,8475,Digital Native,Southeast,treatment,Electronics,False,pre,1,119.02,0.0
2025-01-14,7840,Affluent Frequent,West,control,Grocery,False,pre,1,37.48,0.0
2025-01-14,3244,Budget Occasional,Northeast,treatment,Grocery,False,pre,1,15.16,0.0
2025-01-14,5181,Digital Native,Southeast,control,Entertainment,True,pre,1,33.83,0.0
2025-01-14,4977,Mainstream,West,control,Grocery,False,pre,1,32.63,0.0
2025-01-14,5713,Digital Native,Northeast,treatment,Grocery,False,pre,1,26.26,0.0
2025-01-14,3089,Budget Occasional,Midwest,treatment,Dining,True,pre,1,8.72,0.0
2025-01-14,560,Mainstream,Northeast,treatment,OnlineRetail,False,pre,1,37.12,0.0
2025-01-14,8834,Digital Native,Northeast,control,Fuel,False,pre,1,17.35,0.0
2025-01-14,6999,Budget Occasional,Southeast,control,Fuel,False,pre,1,11.8,0.0
2025-01-14,6148,Budget Occasional,Southwest,control,Grocery,False,pre,1,18.06,0.0
2025-01-14,3962,Digital Native,Southeast,treatment,Dining,True,pre,1,15.36,0.0
2025-01-14,4106,Mainstream,West,control,Grocery,False,pre,1,78.18,0.0
2025-01-14,3569,Digital Native,Southeast,control,Dining,True,pre,1,26.06,0.0
2025-01-14,9141,Affluent Frequent,West,control,Dining,True,pre,1,85.3,0.0
2025-01-14,8455,Budget Occasional,Midwest,treatment,Apparel,False,pre,1,17.51,0.0
2025-01-14,3931,Dormant Reactivation,Midwest,treatment,Dining,True,pre,1,38.71,0.0
2025-01-14,5676,Digital Native,West,control,Entertainment,True,pre,1,20.85,0.0
2025-01-14,8330,Mainstream,West,treatment,Fuel,False,pre,1,11.96,0.0
2025-01-14,7407,Budget Occasional,Midwest,control,Travel,False,pre,1,119.86,0.0
2025-01-14,2274,Mainstream,West,control,Fuel,False,pre,1,36.16,0.0
2025-01-14,751,Affluent Frequent,Northeast,control,Travel,False,pre,1,268.74,0.0
2025-01-14,2137,Mainstream,Southeast,control,Apparel,False,pre,1,42.91,0.0
2025-01-14,5,Digital Native,Southwest,treatment,Entertainment,True,pre,1,21.53,0.0
2025-01-14,6848,Mainstream,Northeast,treatment,Entertainment,True,pre,1,20.26,0.0
2025-01-14,3354,Mainstream,West,control,Grocery,False,pre,1,10.27,0.0
2025-01-14,435,Budget Occasional,Northeast,treatment,Entertainment,True,pre,1,16.33,0.0
2025-01-14,2748,Digital Native,Northeast,treatment,Electronics,False,pre,1,85.07,0.0
2025-01-14,9292,Affluent Frequent,Southeast,control,OnlineRetail,False,pre,1,123.13,0.0
2025-01-14,8997,Budget Occasional,Northeast,control,OnlineRetail,False,pre,1,42.6,0.0
2025-01-14,8985,Mainstream,Northeast,treatment,OnlineRetail,False,pre,1,35.42,0.0
2025-01-14,1727,Budget Occasional,Northeast,control,OnlineRetail,False,pre,1,40.43,0.0
2025-01-14,1442,Affluent Frequent,Southwest,control,Dining,True,pre,1,23.06,0.0
2025-01-14,1998,Digital Native,Midwest,control,OnlineRetail,False,pre,1,54.94,0.0
2025-01-14,6797,Digital Native,Northeast,control,Apparel,False,pre,1,40.62,0.0
2025-01-14,360,Affluent Frequent,Southeast,treatment,Fuel,False,pre,1,23.22,0.0
2025-01-14,8091,Digital Native,Southeast,control,Entertainment,True,pre,1,21.39,0.0
2025-01-14,3786,Affluent Frequent,Northeast,control,Dining,True,pre,1,50.41,0.0
2025-01-14,6815,Budget Occasional,Southeast,treatment,OnlineRetail,False,pre,1,25.18,0.0
2025-01-14,5148,Mainstream,Southwest,treatment,Electronics,False,pre,1,124.09,0.0
2025-01-14,4191,Digital Native,Southeast,control,Fuel,False,pre,1,18.39,0.0
2025-01-14,7106,Affluent Frequent,Southeast,treatment,Grocery,False,pre,1,48.15,0.0
2025-01-14,7005,Affluent Frequent,Midwest,treatment,Dining,True,pre,1,76.9,0.0
2025-01-14,4235,Budget Occasional,Southeast,treatment,OnlineRetail,False,pre,1,14.25,0.0
2025-01-14,9841,Digital Native,Northeast,control,Dining,True,pre,1,17.65,0.0
2025-01-14,5681,Digital Native,Southeast,control,Entertainment,True,pre,1,10.04,0.0
2025-01-14,2734,Affluent Frequent,West,control,Entertainment,True,pre,1,49.34,0.0
2025-01-14,7815,Mainstream,Southwest,treatment,Travel,False,pre,1,89.28,0.0
2025-01-14,4840,Affluent Frequent,Southwest,treatment,Entertainment,True,pre,1,106.79,0.0
2025-01-14,3277,Digital Native,Northeast,control,Dining,True,pre,1,14.43,0.0
2025-01-14,8578,Digital Native,Southeast,treatment,OnlineRetail,False,pre,1,107.52,0.0
2025-01-14,9329,Affluent Frequent,West,control,Fuel,False,pre,1,40.87,0.0
